Month,Scope,Case_ID,Tier,Case_Type,Segment,Factor,Case_Name_TH,Input_Rebased,SA,SA_Floored,SA_Rebased,MA3_Centered
2011-06,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,5.0000000000,7.5527196742,7.5527196742,7.8189043211,7.3223075425
2011-07,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,5.0000000000,8.1232030928,8.1232030928,8.4094936001,9.0175204213
2011-08,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,7.0000000000,10.4556684772,10.4556684772,10.8241633429,9.5040523495
2011-09,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,7.0000000000,8.9626253778,8.9626253778,9.2785001056,8.3513485940
2011-10,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,5.0000000000,4.7828188233,4.7828188233,4.9513823335,5.9006455500
2011-11,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,5.0000000000,3.3538525439,3.3538525439,3.4720542108,3.8217948704
2011-12,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,4.0000000000,2.9383888163,2.9383888163,3.0419480669,3.1165382948
2012-01,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,5.0000000000,2.7390777844,2.7390777844,2.8356126068,3.0447732234
2012-02,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,6.0000000000,3.1458867812,3.1458867812,3.2567589966,3.1092351493
2012-03,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,5.0000000000,3.1251910212,3.1251910212,3.2353338445,3.3533150896
2012-04,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,4.0000000000,3.4463894323,3.4463894323,3.5678524276,3.7801595039
2012-05,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,5.0000000000,4.3828258997,4.3828258997,4.5372922396,4.5922614105
2012-06,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,3.0000000000,5.4785558133,5.4785558133,5.6716395643,5.8637544890
2012-07,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,4.0000000000,7.1310095768,7.1310095768,7.3823316632,7.2752192540
2012-08,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,5.0000000000,8.4730656298,8.4730656298,8.7716865346,8.1133184865
2012-09,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,6.0000000000,7.9072574455,7.9072574455,8.1859372618,8.0009678720
2012-10,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,7.0000000000,6.8054322342,6.8054322342,7.0452798195,6.2151090432
2012-11,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,5.0000000000,3.2978810167,3.2978810167,3.4141100483,4.4452998698
2012-12,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,4.0000000000,2.7785826282,2.7785826282,2.8765097416,3.4097535545
2013-01,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,6.0000000000,3.8045548574,3.8045548574,3.9386408735,3.3923092591
2013-02,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,6.0000000000,3.2473297372,3.2473297372,3.3617771624,3.9547177366
2013-03,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,6.0000000000,4.4083686181,4.4083686181,4.5637351741,4.6448687812
2013-04,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,6.0000000000,5.8045220492,5.8045220492,6.0090940072,5.0434188989
2013-05,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,5.0000000000,4.4022756956,4.4022756956,4.5574275154,6.0584213182
2013-06,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,5.0000000000,7.3497124792,7.3497124792,7.6087424320,7.8417170850
2013-07,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,8.0000000000,10.9722792451,10.9722792451,11.3589813077,10.5927193879
2013-08,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,9.0000000000,12.3743194873,12.3743194873,12.8104344241,12.0510123762
2013-09,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,10.0000000000,11.5756542574,11.5756542574,11.9836213969,12.2213605005
2013-10,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,12.0000000000,11.4659257626,11.4659257626,11.8700256805,18.6156929174
2013-11,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,33.0000000000,30.9042560098,30.9042560098,31.9934316748,38.6026501999
2013-12,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,71.0000000000,69.4952345318,69.4952345318,71.9444932443,46.3675389901
2014-01,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,36.0000000000,33.9675548625,33.9675548625,35.1646920511,40.1088768275
2014-02,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,15.0000000000,12.7674740867,12.7674740867,13.2174451869,23.7827545027
2014-03,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,23.0000000000,22.1842737290,22.1842737290,22.9661262701,38.5537147519
2014-04,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,76.0000000000,76.7718599796,76.7718599796,79.4775727986,45.3543964101
2014-05,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,32.0000000000,32.4749574049,32.4749574049,33.6194901617,41.0777344300
2014-06,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,8.0000000000,9.7910683319,9.7910683319,10.1361403297,17.3040724518
2014-07,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,5.0000000000,7.8789062449,7.8789062449,8.1565868642,8.1964757018
2014-08,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,4.0000000000,6.0823367767,6.0823367767,6.2966999117,5.9773754421
2014-09,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,3.0000000000,3.3604068854,3.3604068854,3.4788395506,3.4402526209
2014-10,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,2.0000000000,0.5266571338,0.5266571338,0.5452184004,1.3789366318
2014-11,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,3.0000000000,0.1089134479,0.1089134479,0.1127519444,0.2953850789
2014-12,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,2.0000000000,0.2204166278,0.2204166278,0.2281848920,0.8859656835
2015-01,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,3.0000000000,2.2380822523,2.2380822523,2.3169602141,1.9008547541
2015-02,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,4.0000000000,3.0499288392,3.0499288392,3.1574191561,3.0839925953
2015-03,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,3.0000000000,3.6489948853,3.6489948853,3.7775984158,3.7328301733
2015-04,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,2.0000000000,4.1183284375,4.1183284375,4.2634729481,4.1885883347
2015-05,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,3.0000000000,4.3706562035,4.3706562035,4.5246936401,3.9328647674
2015-06,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,2.0000000000,2.9079415335,2.9079415335,3.0104277138,4.0394336068
2015-07,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,2.0000000000,4.4271509544,4.4271509544,4.5831794666,3.2866501271
2015-08,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,2.0000000000,2.1891884309,2.1891884309,2.2663432009,2.4650374173
2015-09,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,2.0000000000,0.5270156814,0.5270156814,0.5455895844,0.9373109284
2015-10,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,2.0000000000,-0.6097711344,0.0000000000,0.0000000000,0.1818631948
2015-11,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,3.0000000000,-0.6742736574,0.0000000000,0.0000000000,0.7788351320
2015-12,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,4.0000000000,2.2569620432,2.2569620432,2.3365053959,2.0881123042
2016-01,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,3.0000000000,3.7941134915,3.7941134915,3.9278315167,3.1289564898
2016-02,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,2.0000000000,3.0162299098,3.0162299098,3.1225325568,3.6719980322
2016-03,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,1.0000000000,3.8306251959,3.8306251959,3.9656300232,4.0042929194
2016-04,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,1.0000000000,4.7570604832,4.7570604832,4.9247161781,4.1186774344
2016-05,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,1.0000000000,3.3477012291,3.3477012291,3.4656861018,3.0915156895
2016-06,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,2.0000000000,0.8540452044,0.8540452044,0.8841447885,2.6923282099
2016-07,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,2.0000000000,3.6002675336,3.6002675336,3.7271537393,1.5370995093
2016-08,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,2.0000000000,-1.2049621828,0.0000000000,0.0000000000,1.6394304496
2016-09,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,4.0000000000,1.1505868456,1.1505868456,1.1911376096,0.8095160399
2016-10,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,4.0000000000,1.1952844440,1.1952844440,1.2374105101,1.2668229675
2016-11,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,5.0000000000,1.3252154857,1.3252154857,1.3719207828,1.4430858819
2016-12,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,3.0000000000,1.6613736490,1.6613736490,1.7199263528,2.8824841461
2017-01,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,3.0000000000,5.3664717905,5.3664717905,5.5556053027,4.3800586226
2017-02,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,3.0000000000,5.6649898636,5.6649898636,5.8646442122,6.4393929658
2017-03,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,3.0000000000,7.6290544279,7.6290544279,7.8979293825,6.9022689012
2017-04,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,2.0000000000,6.7078255304,6.7078255304,6.9442331090,6.8444297306
2017-05,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,3.0000000000,5.4973795347,5.4973795347,5.6911267004,4.9201232527
2017-06,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,5.0000000000,2.0526666893,2.0526666893,2.1250099486,9.6594885471
2017-07,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,20.0000000000,20.4418844339,20.4418844339,21.1623289923,35.1630189599
2017-08,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,85.0000000000,79.4032650654,79.4032650654,82.2017179388,67.7880156437
2017-09,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,100.0000000000,96.5956272648,96.5956272648,100.0000000000,62.9808962774
2017-10,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,9.0000000000,6.5114831184,6.5114831184,6.7409708935,57.6768553292
2017-11,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,67.0000000000,64.0328501923,64.0328501923,66.2895950939,27.2980263085
2017-12,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,9.0000000000,8.5617659201,8.5617659201,8.8635129380,27.5587454413
2018-01,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,4.0000000000,7.2670129636,7.2670129636,7.5231282920,9.6314253714
2018-02,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,9.0000000000,12.0818283724,12.0818283724,12.5076348842,9.9043790514
2018-03,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,4.0000000000,9.3527498783,9.3527498783,9.6823739781,9.9399670748
2018-04,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,3.0000000000,7.3701423867,7.3701423867,7.6298923620,8.4235476055
2018-05,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,5.0000000000,7.6874436774,7.6874436774,7.9583764763,5.1960896128
2018-06,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,4.0000000000,-0.7261610625,0.0000000000,0.0000000000,4.0527727571
2018-07,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,4.0000000000,4.0569601216,4.0569601216,4.1999417949,1.3999805983
2018-08,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,6.0000000000,-0.6656564556,0.0000000000,0.0000000000,3.3479103464
2018-09,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,8.0000000000,5.6448448764,5.6448448764,5.8437892442,4.3314007064
2018-10,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,8.0000000000,6.9069861686,6.9069861686,7.1504128749,6.8676083702
2018-11,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,10.0000000000,7.3495971048,7.3495971048,7.6086229915,7.3226293609
2018-12,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,7.0000000000,6.9634360168,6.9634360168,7.2088522162,8.1838390892
2019-01,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,6.0000000000,9.4026589860,9.4026589860,9.7340420600,7.4180323727
2019-02,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,3.0000000000,5.1303897004,5.1303897004,5.3112028418,7.6796054809
2019-03,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,3.0000000000,7.7214405708,7.7214405708,7.9935715409,9.3520515576
2019-04,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,11.0000000000,14.2491883213,14.2491883213,14.7513802899,29.0183202860
2019-05,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,60.0000000000,62.1206566139,62.1206566139,64.3100090272,38.8163787656
2019-06,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,41.0000000000,36.1149287150,36.1149287150,37.3877469795,43.2148232184
2019-07,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,27.0000000000,26.9953033486,26.9953033486,27.9467136484,33.0861682943
2019-08,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,38.0000000000,32.7691433415,32.7691433415,33.9240442548,23.8595047835
2019-09,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,10.0000000000,9.3772682334,9.3772682334,9.7077564471,15.3595079504
2019-10,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,2.0000000000,2.3634275734,2.3634275734,2.4467231492,4.5852090001
2019-11,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,4.0000000000,1.5466383783,1.5466383783,1.6011474039,3.0685452688
2019-12,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,5.0000000000,4.9821756993,4.9821756993,5.1577652533,5.4434314060
2020-01,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,7.0000000000,9.2455360564,9.2455360564,9.5713815607,7.8196780846
2020-02,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,8.0000000000,8.4326895320,8.4326895320,8.7298874398,8.6479649764
2020-03,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,4.0000000000,7.3824424553,7.3824424553,7.6426259286,7.1761604719
2020-04,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,3.0000000000,4.9804396767,4.9804396767,5.1559680471,5.5954817964
2020-05,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,2.0000000000,3.8520900872,3.8520900872,3.9878514134,3.0479398202
2020-06,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,3.0000000000,-1.3798476644,0.0000000000,0.0000000000,2.3736863435
2020-07,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,3.0000000000,3.0265415514,3.0265415514,3.1332076172,1.0444025391
2020-08,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,3.0000000000,-0.2971640438,0.0000000000,0.0000000000,3.6807308186
2020-09,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,6.0000000000,7.6397335150,7.6397335150,7.9089848385,6.5222862059
2020-10,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,9.0000000000,11.2609963027,11.2609963027,11.6578737792,8.1666626064
2020-11,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,7.0000000000,4.7651870959,4.7651870959,4.9331292014,7.4119109095
2020-12,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,6.0000000000,5.4525621075,5.4525621075,5.6447297480,5.6826751908
2021-01,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,6.0000000000,6.2498980344,6.2498980344,6.4701666228,9.7121501987
2021-02,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,18.0000000000,16.4420770741,16.4420770741,17.0215542253,26.5495365595
2021-03,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,53.0000000000,54.2450990182,54.2450990182,56.1568888305,31.6937605423
2021-04,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,20.0000000000,21.1571843065,21.1571843065,21.9028385711,29.0383981930
2021-05,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,7.0000000000,8.7471853219,8.7471853219,9.0554671775,13.6482041062
2021-06,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,12.0000000000,9.6463354719,9.6463354719,9.9863065700,7.4440270485
2021-07,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,3.0000000000,3.1782930699,3.1782930699,3.2903073978,4.9182333787
2021-08,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,2.0000000000,1.4277666058,1.4277666058,1.4780861684,3.5562138099
2021-09,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,3.0000000000,5.6993814338,5.6993814338,5.9002478634,5.7819436463
2021-10,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,7.0000000000,9.6281661600,9.6281661600,9.9674969071,17.3700869930
2021-11,TH,FP306,T1,keyword,Formal,Pull,สอบท้องถิ่น,37.0000000000,35.0086858681,35.0086858681,36.2425162085,28.9555366706
